"y","a","b","c","d","e"
122,0,122,1,5749,20
112,0,127,0,10846,10
92,0,120,0,10847,10
98,0,109,1,9713,1
115,0,132,0,11513,2
102,0,130,0,8714,11
98,0,108,0,5273,21
92,0,122,1,8231,13
102,0,131,1,11846,2
98,0,112,1,6598,3
109,0,113,1,4662,17
92,1,131,0,6595,3
87,0,117,1,2385,12
77,0,116,0,6008,20
120,0,109,1,1734,16
142,0,109,1,4102,7
102,1,125,1,11844,2
102,1,127,1,2688,4
109,0,117,1,8715,11
82,1,120,0,5276,21
92,0,120,0,1737,16
109,0,109,0,10849,10
120,0,114,0,4105,7
112,0,122,0,4106,7
163,0,123,0,2389,12
102,0,130,0,8232,13
92,0,120,0,7965,13
102,0,126,1,9714,1
109,0,114,0,7347,19
77,0,113,1,2386,12
109,0,112,1,6596,3
122,0,111,0,8716,11
109,0,109,0,6520,3
98,0,114,1,2390,12
122,0,129,0,1738,16
109,0,116,0,404,15
109,0,116,1,2387,12
98,0,108,0,9291,6
102,0,130,1,3527,14
109,0,113,0,9715,1
98,0,114,1,7555,19
102,0,120,1,3748,14
142,0,117,0,9293,6
109,0,108,1,10850,10
109,0,113,1,5274,21
142,0,116,0,8229,13
87,0,108,1,401,15
120,0,108,0,9716,1
92,0,129,0,5990,20
109,0,115,0,5275,21
98,0,108,0,7557,19
102,0,127,0,6599,3
109,0,115,0,6997,8
109,0,114,1,5991,20
102,1,128,1,1735,16
92,0,123,1,4103,7
95,1,107,1,2388,12
102,0,130,1,5992,20
98,1,108,0,8717,11
98,1,117,0,10848,10
109,0,112,1,3119,4
131,1,116,1,8718,11
112,0,127,1,9717,1
87,0,115,0,8719,11
92,0,122,1,3120,4
112,0,123,0,1736,16
98,0,112,1,9292,6
92,1,127,1,7516,19
109,1,111,1,8230,13
120,0,114,1,402,15
98,0,113,0,8233,13
109,0,110,0,10851,10
109,0,119,0,11395,2
102,1,129,1,403,15
87,0,110,1,11453,2
142,0,118,1,3941,7
72,0,127,0,2391,12
102,0,131,1,4108,7
118,0,107,0,1739,16
132,0,131,1,9718,1
82,0,128,0,5702,20
142,0,115,0,157,15
98,1,110,0,8234,13
142,0,115,0,10143,9
132,0,129,1,3749,14
98,1,116,0,2392,12
87,1,110,1,3121,4
112,0,126,0,11847,2
112,0,122,0,9393,1
131,1,119,0,405,15
109,0,114,1,6600,3
92,0,130,0,3122,4
109,0,118,1,3572,14
98,0,111,0,8549,11
112,1,128,1,3987,7
102,1,124,1,4663,17
87,0,108,1,406,15
98,0,119,1,6601,3
109,0,114,1,8235,13
112,NA,123,0,6998,8
132,0,129,0,4665,17
109,0,113,0,7479,19
142,0,108,1,6602,3
102,0,125,0,8720,11
92,0,122,1,9719,1
109,0,110,0,1178,16
92,0,127,1,3750,14
98,0,119,1,6999,8
102,0,122,0,4666,17
122,NA,123,0,1578,16
153,0,109,1,1740,16
92,0,128,1,1741,16
98,0,108,0,1742,16
109,1,115,1,407,15
87,0,112,1,5277,21
112,0,120,1,8721,11
98,0,116,1,5278,21
131,0,117,0,10144,9
109,0,119,1,8236,13
82,1,126,1,4109,7
87,0,108,1,408,15
98,0,117,1,8723,11
132,0,119,0,7000,8
109,1,112,1,6603,3
131,0,117,0,11611,2
87,0,116,0,7558,19
120,0,118,1,8237,13
87,0,108,1,8724,11
112,0,131,1,807,5
102,1,131,0,3751,14
102,0,122,1,2393,12
120,0,117,1,409,15
92,0,131,1,5994,20
98,0,109,0,10852,10
153,0,123,1,7001,8
92,0,123,0,6604,3
132,0,121,0,10853,10
98,0,108,1,6605,3
95,NA,107,1,8238,13
92,0,126,0,10145,9
120,0,114,1,5364,20
98,0,117,1,1743,16
92,0,126,1,10854,10
102,1,129,0,5279,21
98,0,113,0,7077,19
109,0,108,0,3123,4
87,0,113,1,8725,11
142,0,121,1,9294,6
102,0,127,0,5280,21
120,0,116,1,5995,20
109,0,110,1,808,5
98,0,117,0,6278,3
120,0,110,0,1744,16
109,0,114,1,6606,3
102,0,121,1,5281,21
109,1,113,1,10855,10
98,NA,118,1,809,5
120,0,108,0,7560,4
92,0,130,0,10146,9
98,0,109,1,1745,16
109,1,112,1,410,15
112,0,122,1,5092,21
109,0,109,0,3124,4
87,0,115,0,7561,19
120,NA,114,0,2394,12
92,0,127,1,11282,18
142,0,118,1,7223,19
92,0,131,0,7057,19
98,0,116,1,9295,6
87,0,112,0,8239,13
109,0,116,1,5282,21
153,0,123,0,2373,12
95,0,107,0,8726,11
92,0,121,0,810,5
132,0,131,1,4667,17
112,0,131,0,723,5
131,0,117,0,1746,16
98,0,119,1,2761,4
98,0,112,0,7340,19
98,0,119,1,5996,20
131,0,114,1,11283,18
92,0,122,0,2395,12
82,0,124,0,10856,10
120,0,108,0,8240,13
112,0,129,1,3125,4
132,0,111,0,8727,11
131,0,113,1,3752,14
112,1,125,1,11844,2
92,0,125,1,6607,3
122,0,125,1,10857,10
122,1,131,0,6608,3
120,0,111,1,8241,13
109,0,110,1,2396,12
112,0,120,0,11849,2
98,0,119,1,3532,14
153,0,131,1,3689,14
82,0,122,0,7338,19
102,0,120,1,3753,14
82,1,127,0,3893,7
98,0,119,1,7002,8
102,0,130,1,11284,18
132,0,121,1,4668,17
153,0,120,1,11850,2
122,0,121,0,9296,6
92,NA,125,1,9297,6
122,0,126,0,1747,16
92,0,121,0,6609,3
98,0,111,0,1778,16
132,0,121,1,1708,16
82,0,124,1,10858,10
105,0,132,0,2681,4
92,1,131,0,411,15
109,1,116,0,4669,17
109,0,109,1,5283,21
102,0,123,0,8242,13
112,0,123,1,4670,17
82,0,124,1,5997,20
102,1,128,0,5941,20
98,0,117,1,5998,20
120,0,108,0,4110,7
102,0,129,1,7562,19
92,0,121,0,7053,19
82,0,128,0,7263,19
112,0,128,1,11726,2
102,0,120,1,1749,16
92,1,124,0,1750,16
122,0,120,0,811,5
131,0,110,1,9298,6
92,0,123,0,812,5
122,0,120,1,894,16
92,0,126,1,412,15
98,1,112,0,8243,13
132,0,128,1,3126,4
98,0,115,1,8728,11
112,0,122,0,8861,6
92,0,121,1,10859,10
95,0,107,0,4111,7
77,0,116,1,813,5
98,0,114,0,8152,13
153,0,109,0,9720,1
109,1,118,1,7506,19
92,0,129,0,4671,17
98,0,116,0,7563,19
98,1,108,1,10860,10
92,0,126,1,7564,19
82,0,123,1,3754,14
82,0,120,0,9721,1
98,0,119,1,10861,10
120,1,114,0,6610,3
92,0,124,1,7003,8
112,0,128,1,2397,12
132,0,128,0,3755,14
142,0,122,0,5284,21
92,0,124,0,1751,16
153,0,125,1,11285,18
98,0,110,0,5285,9
130,0,107,0,8244,13
122,0,131,1,7004,8
82,0,130,0,3127,4
92,0,124,1,10147,9
98,0,116,0,3128,4
72,0,128,1,2285,12
153,0,119,0,2398,12
98,0,109,1,6912,8
92,1,129,0,3129,4
98,1,108,0,8245,13
92,1,123,1,7565,19
98,1,111,0,3130,4
92,0,122,0,9722,1
112,0,125,0,6581,3
112,1,126,1,8995,6
112,0,124,0,11851,2
120,0,119,1,7081,19
122,0,126,0,6611,3
112,1,124,1,9299,6
102,0,131,1,3459,14
109,0,108,0,4672,17
131,0,110,1,4112,7
109,1,115,1,11852,2
87,0,113,1,413,15
87,0,113,0,5695,20
109,0,116,0,5764,20
122,0,131,0,5286,21
131,0,117,1,9723,1
109,0,111,1,6612,3
98,0,108,0,2800,4
142,1,130,1,8808,6
120,0,108,0,3131,4
102,0,131,1,7005,8
87,0,115,0,7566,19
122,1,127,1,3134,4
131,0,116,1,3133,4
124,0,132,0,10862,10
112,1,122,0,11853,2
NA,0,119,0,9724,1
NA,1,120,1,414,15
120,1,109,1,1752,16
109,0,109,1,6613,3
102,0,120,0,1753,16
98,0,109,1,2399,12
122,0,123,0,4113,7
NA,0,131,1,10148,9
92,0,122,1,5999,20
142,0,131,1,8246,13
109,0,118,1,9300,6
131,0,114,0,4673,17
142,1,118,0,3135,4
102,0,130,1,11854,2
87,0,117,0,415,15
120,0,117,1,1754,16
98,0,114,0,3756,14
92,0,130,1,3729,14
109,0,118,0,3757,14
122,0,128,0,7845,13
NA,0,109,0,4674,15
112,0,129,0,9989,9
102,0,127,1,1755,16
98,0,109,1,1756,16
92,0,127,0,5287,21
120,0,108,1,7006,8
112,0,120,1,4675,17
98,0,111,1,7567,19
98,0,114,1,814,5
112,0,122,0,8729,11
120,0,116,1,9301,6
120,0,108,1,9302,6
120,0,114,1,4114,7
NA,0,131,0,6000,20
109,0,109,1,8252,13
109,0,113,1,11857,2
82,0,121,1,6618,3
98,0,113,0,6004,20
109,0,116,1,3433,14
131,0,113,1,6622,3
112,1,120,0,1763,16
132,0,131,1,4678,17
109,0,110,0,9303,6
109,0,108,1,6614,3
112,0,131,0,10149,9
87,0,109,1,10863,10
92,0,124,1,5288,21
98,1,114,0,6615,3
109,0,111,1,10864,10
120,0,116,1,3136,4
120,0,113,0,4677,17
102,0,122,1,3144,4
102,0,123,1,11856,2
132,0,127,1,6005,20
102,0,127,1,7834,13
77,0,113,0,8730,11
NA,0,115,0,6616,3
109,0,109,0,8731,11
122,0,131,1,783,5
120,0,118,0,1757,16
109,0,109,1,10865,10
120,0,109,0,6520,3
109,0,108,0,9526,1
87,0,111,0,11685,2
92,0,130,1,1764,16
122,0,122,1,1765,16
132,0,124,0,9304,6
82,0,131,0,5732,20
109,0,108,0,1618,16
109,0,108,1,815,5
92,0,125,1,6617,3
NA,0,124,0,416,15
77,1,122,1,3137,4
109,NA,110,1,4115,7
102,1,124,1,9728,1
NA,1,128,1,5289,21
102,0,130,0,9729,1
92,0,121,1,8734,11
122,1,127,1,6001,20
105,0,132,1,10866,10
98,0,115,0,9725,1
109,0,116,1,10150,9
153,0,116,1,1758,16
98,0,118,0,7007,8
109,0,119,1,7450,19
77,0,109,0,10870,10
132,0,131,0,3306,14
112,0,120,1,6619,3
98,0,109,0,10395,10
109,0,116,0,6008,20
87,0,109,0,6620,3
109,0,117,0,9305,6
82,0,124,0,417,15
112,1,124,1,10867,10
98,0,112,1,10868,10
112,0,115,1,7568,19
87,1,118,0,8732,11
109,0,115,0,1759,16
102,0,120,0,8247,13
66,0,117,1,9726,1
109,0,112,1,6946,8
98,1,110,0,9306,6
131,0,114,0,6621,3
92,0,125,0,7322,19
98,0,117,1,8253,13
120,0,109,1,11286,18
98,1,112,0,8248,13
92,1,125,1,2785,4
122,0,123,1,8249,13
98,0,110,0,3138,4
112,0,125,1,1760,16
112,0,125,0,11855,2
131,0,108,0,6971,8
98,0,114,0,3758,14
120,0,108,0,3139,4
92,1,120,0,2000,12
NA,0,113,1,4117,7
102,0,120,1,419,15
109,1,109,0,3141,4
112,0,125,1,4679,17
82,0,120,1,6042,20
82,0,124,0,3759,14
131,0,109,0,4116,7
109,0,111,1,1761,16
98,0,111,1,2623,4
109,0,121,0,2275,12
102,0,128,1,6002,20
132,0,120,0,6003,20
87,0,113,0,8733,11
120,0,110,0,3143,4
122,0,127,1,10151,9
102,0,129,0,3760,14
98,0,108,1,10869,10
98,0,109,1,1467,16
109,0,113,1,8250,13
120,0,108,1,1104,16
112,0,128,1,8251,13
109,0,117,1,9727,1
87,0,109,0,3140,4
120,0,118,1,9307,6
120,0,110,1,6007,20
82,1,128,0,418,15
92,0,130,0,1367,16
102,0,120,0,1762,16
153,0,120,1,4676,17
122,0,122,1,9308,6
98,0,108,0,5290,21
102,0,121,1,11287,18
102,0,128,1,5291,21
112,0,127,0,1766,16
120,0,109,1,9309,6
109,0,119,1,3145,4
120,0,129,1,6009,20
98,0,116,1,9310,6
102,0,131,1,3797,14
120,0,108,1,278,15
109,0,115,0,5439,20
112,0,131,0,3400,14
102,0,120,1,1181,16
102,0,122,1,6010,20
109,1,112,1,1767,16
109,0,115,1,8735,11
87,0,113,1,7482,19
131,0,116,0,10871,10
NA,0,112,1,10152,9
122,NA,121,0,10153,9
87,0,108,1,816,5
102,0,122,1,8254,13
132,0,131,1,6011,20
102,0,127,1,10872,10
142,0,108,0,1768,16
92,0,124,0,4680,17
109,0,108,0,8255,13
120,0,108,0,3146,4
102,0,127,0,3762,14
102,0,126,0,7569,19
87,1,109,0,32,15
142,0,125,1,9730,1
109,0,108,0,6623,3
120,0,118,1,7464,19
98,0,116,1,6624,3
NA,0,127,1,420,15
112,0,127,1,1769,16
102,0,123,0,6012,20
112,0,123,0,7008,8
77,NA,112,0,10390,10
92,0,131,1,11858,2
122,0,131,1,1770,16
109,0,118,1,6855,8
102,0,127,1,3329,14
112,0,131,1,2400,12
109,0,110,1,6625,3
NA,0,131,1,4467,17
92,1,126,1,858,16
98,0,109,0,7009,8
141,1,107,1,11288,18
122,0,124,0,2401,12
82,0,120,0,6626,3
87,0,110,0,6627,3
102,0,128,1,7571,19
131,0,117,1,11289,18
92,1,131,0,11553,2
109,0,109,1,1771,16
33,0,110,1,10873,10
163,0,125,0,9311,6
98,0,111,1,817,5
112,0,122,0,1772,16
98,0,111,0,7459,19
109,0,111,1,421,15
120,0,110,1,9312,6
102,0,122,0,2402,12
102,0,121,0,7466,19
122,0,130,1,7573,19
102,0,126,0,3641,14
92,0,121,0,3426,14
109,0,116,1,6628,3
112,0,130,1,6013,20
142,0,124,0,10154,9
87,0,118,0,10874,10
92,0,120,1,6014,20
109,0,110,0,8736,11
112,0,129,1,818,5
98,1,109,1,8256,13
120,0,107,0,3147,4
132,0,128,1,11766,2
77,0,114,0,10875,10
87,0,115,1,10876,10
102,0,126,1,1507,16
122,0,128,0,4682,17
92,0,124,0,7384,19
112,1,127,1,5292,21
98,0,110,0,1773,16
109,0,117,1,1774,16
102,1,130,1,6629,3
98,0,119,1,8257,13
98,0,116,0,3763,14
132,0,127,0,4691,17
112,0,124,1,6630,3
131,0,108,1,8258,13
92,0,124,0,9731,1
109,0,115,1,5293,21
120,1,108,0,8737,11
109,0,109,0,1775,16
102,1,120,1,9313,6
98,0,110,0,3148,4
142,1,128,1,3149,4
82,0,122,0,10877,10
120,0,118,0,3242,14
131,0,108,1,8259,13
96,0,132,1,5294,21
87,0,117,0,6631,3
98,0,109,1,11567,2
112,1,131,1,422,15
98,0,111,0,2403,12
163,0,125,0,2404,12
98,1,113,0,8424,11
98,0,108,0,5295,21
112,0,128,0,7010,8
120,0,112,0,6903,8
109,0,113,1,4118,7
142,0,119,1,7011,8
98,0,110,0,9732,1
109,0,111,1,6015,20
92,0,131,0,5708,20
102,0,120,1,1776,16
109,0,112,1,9126,6
109,0,115,1,9314,6
98,1,111,0,11290,17
109,0,109,0,3764,14
131,0,117,0,9315,6
92,0,121,0,3150,4
109,0,108,0,8738,11
132,0,128,1,8260,13
120,0,116,0,6685,8
NA,0,125,1,7537,19
112,0,120,1,3765,14
87,0,110,0,10878,10
131,0,116,0,11859,2
142,1,111,0,3151,4
87,0,118,1,9316,6
92,0,121,0,819,5
120,0,110,1,10879,10
109,0,109,0,820,5
92,0,121,0,2405,12
98,1,118,1,4684,17
102,0,130,1,11860,2
98,0,111,0,1777,16
98,0,109,0,1778,16
109,0,115,1,10155,9
112,0,120,1,8721,11
87,1,108,0,8261,13
109,NA,110,1,10156,9
102,1,130,0,2876,4
102,0,123,1,7012,8
112,1,121,0,423,15
92,0,120,0,9733,1
102,0,126,0,4082,7
92,1,127,1,8262,13
82,0,129,0,9734,1
118,0,107,0,9317,6
96,1,132,1,821,5
98,0,115,0,10157,9
122,0,125,1,5296,21
122,0,127,0,5297,21
112,0,128,0,6632,3
131,0,116,0,425,15
102,1,129,0,3766,14
120,1,116,1,4119,7
102,0,131,0,11468,2
77,0,118,0,6633,3
109,0,114,0,1779,16
92,0,131,1,10158,9
109,0,117,0,11291,18
98,0,114,0,5787,20
112,0,131,1,5298,21
102,0,121,1,11501,2
102,0,125,0,5299,21
98,0,112,1,8263,13
92,0,129,1,426,15
112,0,126,1,3152,4
120,0,112,1,3153,4
102,0,126,0,10159,9
98,NA,116,0,1780,16
120,0,119,0,3767,14
120,0,114,1,8264,13
122,0,128,0,9735,6
120,0,116,0,6964,8
131,0,110,1,2406,12
102,0,126,0,3768,14
102,0,125,0,9318,6
120,1,114,1,9319,6
109,0,108,1,10880,10
98,0,108,0,8265,13
102,0,127,1,4685,17
109,0,112,1,3154,4
109,0,113,0,9320,6
109,0,108,0,10160,9
98,0,108,0,6634,3
92,NA,126,1,6016,20
120,0,118,0,11693,2
112,0,122,1,822,5
77,0,118,0,2946,4
122,0,127,1,10881,10
87,0,133,1,10280,10
NA,0,128,1,4686,17
82,0,124,0,2407,12
102,1,128,0,427,15
132,0,130,1,7013,8
98,0,118,1,2408,12
109,0,119,1,11861,2
120,1,119,0,1781,16
87,0,110,0,823,5
109,0,109,1,10882,10
112,0,128,0,11292,18
98,1,118,1,3769,14
98,0,114,1,9736,1
102,0,119,0,3155,4
98,1,119,1,3156,4
98,0,117,1,6720,8
112,0,128,0,3582,14
87,NA,108,1,8060,13
120,0,119,0,4120,7
92,0,129,1,5889,20
109,0,113,1,1782,16
92,0,124,1,3770,14
120,0,119,1,1783,16
112,0,118,1,2409,12
109,1,114,0,10883,10
163,0,122,0,824,5
120,0,111,1,7015,8
82,0,121,1,428,15
92,NA,129,1,10884,10
102,0,129,0,3157,4
112,0,130,1,1784,16
112,0,130,0,3462,14
131,0,110,0,8266,13
87,0,118,1,11862,2
92,0,129,0,1785,16
102,0,123,0,5809,20
92,1,125,1,8267,13
102,0,129,1,3771,14
109,0,110,0,11863,2
132,0,130,1,7217,19
77,0,110,1,9321,6
112,0,131,0,6868,8
87,1,118,1,3158,4
131,1,108,0,11872,2
106,0,109,1,8268,13
112,0,126,0,3547,14
153,0,116,0,3159,4
92,1,121,1,9737,1
132,0,122,0,11865,2
122,0,122,1,3772,14
109,0,116,1,7575,19
109,0,109,0,1968,12
153,0,115,0,11866,2
82,NA,110,1,8269,13
92,0,121,0,6017,20
120,0,114,1,8270,13
77,1,113,0,429,15
87,0,116,0,8739,11
120,0,108,1,3773,14
109,0,108,1,1786,16
109,0,109,1,10161,9
109,0,109,0,11293,18
122,0,131,1,4121,7
122,0,122,1,4635,17
131,0,117,1,4687,17
98,1,111,0,5300,21
131,0,115,1,4122,7
112,0,127,0,4123,7
NA,0,129,0,430,15
109,0,110,1,7576,19
112,0,121,1,5613,20
87,0,114,1,6018,20
82,0,124,0,431,15
82,0,125,1,10885,10
112,1,130,1,11669,2
112,0,110,1,6635,3
153,0,130,0,2242,12
112,1,131,1,432,15
109,0,116,1,10886,10
102,0,129,1,1787,16
98,0,109,1,433,15
142,0,123,0,7577,19
109,NA,110,1,825,5
112,1,126,1,9322,6
122,0,123,1,2410,12
77,0,118,0,5301,21
102,0,128,0,7245,19
NA,0,122,1,6019,20
72,0,131,1,7402,19
122,0,129,0,7016,8
120,0,108,0,9738,1
102,1,131,1,9739,1
98,0,111,1,6636,3
120,0,110,0,1795,16
122,0,124,1,7019,8
132,0,130,0,9740,1
92,1,131,0,9323,6
77,0,117,1,6020,20
87,0,115,0,10887,10
118,0,107,0,8271,13
62,0,122,1,3160,4
131,0,117,1,827,5
102,0,122,0,10890,10
142,0,121,1,7017,8
142,0,123,1,10888,10
102,0,131,0,3114,4
98,1,113,0,8427,11
102,NA,123,1,3161,4
122,0,127,1,1788,16
120,0,114,0,6021,20
72,0,130,1,10889,10
98,0,111,0,8272,13
98,1,108,1,1789,16
87,0,110,1,10162,9
112,0,131,1,3162,4
102,1,122,0,3164,4
87,1,115,0,11295,18
109,0,108,1,9326,6
98,0,113,1,828,5
105,0,132,0,5302,22
NA,0,108,1,434,15
112,0,123,0,9324,6
109,0,110,0,7182,19
109,0,111,0,1790,16
109,0,115,1,5303,21
102,1,130,1,3141,4
102,1,124,1,2411,12
112,0,128,1,10169,9
120,0,118,0,6639,3
112,1,131,1,1796,16
87,0,108,1,10891,10
92,0,121,0,2417,12
98,1,108,0,2412,12
102,NA,131,0,8273,13
77,0,115,0,11,15
98,0,114,1,435,15
130,0,107,0,4688,17
87,0,108,0,780,5
109,0,109,0,5304,21
109,0,108,0,1791,16
102,0,126,0,826,5
102,0,131,1,8274,13
112,0,123,1,1483,16
87,0,116,0,7558,19
109,0,108,1,4531,17
112,0,121,1,10163,9
102,0,128,1,7018,8
77,0,115,1,2413,12
109,0,110,0,2414,12
112,0,123,1,9325,6
98,0,112,0,5688,20
82,1,126,1,6637,3
109,0,117,0,1792,16
87,0,109,0,1793,16
122,0,129,1,10168,9
92,0,129,0,8275,13
98,0,119,0,6640,3
109,0,113,0,10167,9
109,0,113,1,5306,21
120,0,119,1,3363,14
122,1,126,1,11867,2
98,0,116,0,1794,16
109,0,108,1,6163,3
109,1,112,0,436,15
98,0,116,0,7578,19
112,0,130,0,291,15
142,0,123,1,10164,9
109,0,113,1,10165,9
142,0,130,1,10166,9
92,0,123,1,3163,4
92,0,131,1,4689,17
142,0,112,1,2415,12
87,0,115,1,6022,20
98,0,111,0,2416,12
112,0,131,0,3131,4
102,0,125,1,6641,3
109,0,109,1,8740,11
109,1,118,0,423,15
98,0,114,0,9041,6
112,1,129,1,4690,17
98,0,116,1,6638,3
92,0,120,0,6023,20
98,0,109,1,9327,6
87,1,116,1,5307,21
98,0,110,1,2357,12
98,0,115,1,2418,12
120,0,111,1,11296,18
120,0,110,0,4691,17
98,0,111,1,1797,16
112,1,130,0,5305,21
120,1,108,1,11868,2
98,0,111,1,11294,18
92,0,121,0,10655,10
NA,0,130,0,1799,16
132,0,131,1,1798,16
120,0,114,0,829,5
87,0,112,1,830,5
122,0,131,1,3774,14
102,0,123,1,6642,3
98,1,108,1,8602,11
98,0,117,0,437,15
102,0,131,0,9221,6
122,1,129,0,7535,19
109,1,110,1,8741,11
87,1,116,0,5308,5
87,0,117,1,10892,10
131,0,117,1,8276,13
109,0,115,1,438,15
98,1,109,0,4239,17
142,0,131,1,2419,12
122,0,129,0,5309,21
109,0,110,0,5310,21
120,0,116,0,11428,2
131,1,116,0,3165,4
131,0,112,0,5312,21
82,0,130,1,11557,2
92,NA,121,0,2532,4
98,0,109,1,3168,4
115,0,132,1,5311,22
109,1,117,0,3166,4
109,0,110,1,5313,21
102,0,120,1,6024,20
131,0,112,0,4692,17
92,1,124,1,1083,16
82,0,122,1,439,15
87,0,114,0,7130,19
82,0,121,1,6643,3
82,0,124,0,9741,1
112,0,126,1,2159,12
105,0,108,1,5587,20
102,1,123,0,5473,20
98,1,118,0,8277,13
98,0,117,0,8695,11
82,1,128,1,6025,20
118,0,107,0,4693,17
98,0,116,0,1800,16
87,1,116,1,440,15
87,1,108,0,8742,11
131,0,109,0,6644,3
92,NA,131,0,9328,6
92,0,121,0,11874,2
109,1,108,0,8133,13
98,0,109,1,10893,10
102,1,122,0,2421,12
82,0,130,1,3169,4
109,1,119,0,441,15
112,0,129,1,8444,11
112,0,130,0,9742,1
120,0,111,1,7013,8
98,0,111,1,6026,20
112,0,120,0,442,15
109,0,112,0,11870,2
102,0,127,1,2422,12
92,0,121,0,10741,10
142,0,122,1,7261,19
92,0,123,0,831,5
109,0,116,1,7529,19
120,0,110,1,3775,14
92,0,121,0,8362,20
98,0,108,1,10894,10
87,0,116,1,8743,11
102,0,122,0,9329,6
102,0,129,0,1821,16
109,0,118,0,7580,11
102,0,130,0,832,5
98,NA,115,1,6645,3
120,0,118,1,3776,14
120,0,108,0,3170,4
92,1,120,1,5314,21
98,1,118,0,443,15
98,0,108,0,4694,17
NA,0,118,0,10895,10
208,0,131,1,8744,11
98,0,109,1,1802,16
122,0,130,1,10896,10
112,0,130,1,8278,13
98,0,109,0,9743,1
92,0,128,0,5315,21
109,0,111,1,11297,18
112,0,128,1,10897,10
98,0,110,0,8214,13
92,0,124,1,7503,19
72,0,125,1,444,15
109,0,116,0,5316,22
82,0,120,1,7020,6
98,0,109,1,8279,13
109,0,111,0,4124,7
109,0,119,1,6646,10
102,1,121,1,3777,14
102,0,129,1,9744,1
98,0,115,0,3171,4
98,0,115,0,3778,14
109,0,119,0,3779,14
77,0,110,1,6647,3
120,0,113,0,11298,18
120,0,116,1,10170,9
77,NA,114,0,140,15
92,1,124,0,10898,10
98,1,109,1,2536,4
142,0,120,1,5317,21
112,1,121,1,6648,3
98,0,117,1,6649,3
109,0,117,1,7581,19
109,1,110,0,3004,4
109,0,109,1,4695,17
109,0,109,1,5318,21
109,0,114,1,5319,21
102,0,129,1,10899,10
109,0,114,0,5779,20
77,0,113,0,445,15
87,0,115,1,5320,21
102,0,126,0,595,5
109,1,111,1,8280,13
92,1,122,0,7208,19
92,0,124,1,8745,11
102,0,125,1,1803,16
82,0,129,1,6027,11
98,0,131,1,3780,14
62,0,124,0,10171,9
98,0,108,0,1804,16
131,0,109,1,1805,16
102,0,131,1,935,16
82,0,120,0,446,15
112,0,124,0,6028,20
120,0,118,0,833,5
109,0,108,1,8746,11
142,0,123,1,11299,18
98,1,119,0,2423,12
92,1,125,0,3172,4
87,1,108,1,3173,4
102,0,131,0,3781,14
87,1,110,1,2300,12
102,0,121,1,6029,20
102,0,126,1,6650,3
82,0,121,1,6030,20
87,0,113,1,10900,10
122,0,123,0,2424,12
102,0,125,0,11871,2
120,0,116,0,2419,12
98,0,115,1,834,5
118,0,107,1,4696,17
92,0,126,1,3782,14
109,0,112,0,10901,10
109,0,116,1,1806,16
122,0,123,1,1807,16
112,0,125,1,6031,20
120,1,118,0,6651,3
109,0,108,1,8747,11
92,0,122,0,6032,20
98,0,114,1,1808,16
120,0,115,0,10902,10
98,1,118,0,3174,4
109,0,119,0,7546,19
120,0,110,0,8748,16
109,0,108,1,11442,2
98,0,110,0,2289,12
98,1,112,1,2425,12
102,0,122,1,5615,20
77,0,119,0,7414,19
122,0,120,0,10903,10
87,0,115,1,3783,14
109,0,115,1,11277,18
122,0,123,1,4697,17
109,0,116,1,7021,8
112,NA,129,1,8749,6
98,0,114,1,6033,20
NA,0,115,1,447,15
82,0,128,0,7551,19
109,0,116,1,8281,13
102,0,121,1,1531,16
131,0,114,0,7200,19
102,0,128,0,7022,8
131,1,116,1,10904,10
142,0,108,0,10905,10
120,0,113,0,7439,19
109,0,109,1,1809,16
102,0,122,1,5321,21
112,1,120,0,448,15
112,0,130,1,7573,19
109,0,109,0,8282,13
109,0,108,1,8750,11
141,0,107,0,4657,17
122,0,124,1,2426,12
72,1,119,1,2427,12
102,0,126,0,11847,2
122,0,122,1,8192,13
109,0,114,0,2428,12
112,1,125,1,8283,13
92,0,126,0,1810,16
132,1,120,1,3784,14
112,0,121,0,11300,18
109,0,108,0,2429,12
92,0,129,1,7023,8
98,1,111,0,2430,12
102,0,130,1,6652,3
131,0,113,1,449,15
98,0,108,1,4698,17
96,1,132,0,1811,16
112,0,126,1,10906,10
98,0,118,0,6773,8
87,0,114,1,9745,1
98,0,113,0,6653,3
92,1,120,0,9087,6
122,1,130,0,9256,6
82,0,127,1,7410,19
92,0,122,1,3785,14
98,0,112,1,3786,14
82,0,121,0,1812,16
122,0,124,0,7651,13
98,0,109,1,3943,7
109,0,109,1,1813,16
98,0,113,1,8751,11
98,0,108,1,9045,6
109,0,108,0,9258,6
130,0,107,1,3175,4
109,0,108,0,8752,11
109,1,115,1,10172,9
122,0,127,1,5322,21
82,0,126,0,6654,3
98,NA,117,1,1814,16
109,0,119,0,10907,10
92,0,127,1,1815,16
131,0,119,1,1816,16
109,0,109,0,8284,13
102,0,128,1,7571,19
112,0,130,1,1817,16
87,0,113,0,450,15
92,1,127,0,8285,13
82,0,120,0,6035,20
153,0,130,1,8911,6
109,0,119,0,4699,17
98,0,117,1,3787,14
82,0,124,1,6036,20
98,NA,112,0,6655,3
92,0,129,0,7531,19
120,0,118,1,8286,13
109,0,119,1,5323,21
120,0,111,1,1818,16
109,1,108,0,11872,2
82,0,127,1,8599,11
102,0,129,1,11301,18
92,1,121,0,5324,21
